
California (PST) SNOTEL Site Truckee #2 - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Fri Oct 06 11:53:39 GMT-08:00 2017. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,
834,2009-03-09,,    14.3,
834,2009-03-10,,    14.3,
834,2009-03-11,,    14.3,
834,2009-03-12,,    14.1,
834,2009-03-13,,    13.8,
834,2009-03-14,,    13.5,
834,2009-03-15,,    13.4,
834,2009-03-16,,    13.3,
834,2009-03-17,,    13.1,
834,2009-03-18,,    12.7,
834,2009-03-19,,    12.5,
834,2009-03-20,,    12.2,
834,2009-03-21,,    11.7,
834,2009-03-22,,    12.0,
834,2009-03-23,,    12.3,
834,2009-03-24,,    12.3,
834,2009-03-25,,    12.3,
834,2009-03-26,,    12.2,
834,2009-03-27,,    12.1,
834,2009-03-28,,    12.0,
834,2009-03-29,,    11.9,
834,2009-03-30,,    12.0,
834,2009-03-31,,    11.8,
834,2009-04-01,,    10.9,
834,2009-04-02,,    10.7,
834,2009-04-03,,    10.3,
834,2009-04-04,,    10.5,
834,2009-04-05,,    10.5,
834,2009-04-06,,    10.3,
834,2009-04-07,,     9.7,
834,2009-04-08,,     9.2,
834,2009-04-09,,     9.2,
834,2009-04-10,,     9.0,
834,2009-04-11,,     9.0,
834,2009-04-12,,     8.7,
834,2009-04-13,,     8.1,
834,2009-04-14,,     8.1,
834,2009-04-15,,     8.1,
834,2009-04-16,,     7.9,
834,2009-04-17,,     7.6,
834,2009-04-18,,     6.4,
834,2009-04-19,,     5.6,
834,2009-04-20,,     4.7,
834,2009-04-21,,     3.8,
834,2009-04-22,,     2.7,
834,2009-04-23,,     1.3,
834,2009-04-24,,     1.2,
834,2009-04-25,,     1.2,
834,2009-04-26,,     0.9,
834,2009-04-27,,     0.0,
834,2009-04-28,,     0.0,
834,2009-04-29,,     0.0,
834,2009-04-30,,     0.0,
834,2009-05-01,,     0.0,
834,2009-05-02,,     0.0,
834,2009-05-03,,     0.0,
834,2009-05-04,,     0.0,
834,2009-05-05,,     0.0,
834,2009-05-06,,     0.0,
834,2009-05-07,,     0.0,
834,2009-05-08,,     0.0,
834,2009-05-09,,     0.0,
834,2009-05-10,,     0.0,
834,2009-05-11,,     0.0,
834,2009-05-12,,     0.0,
834,2009-05-13,,     0.0,
834,2009-05-14,,     0.0,
834,2009-05-15,,     0.0,
834,2009-05-16,,     0.0,
834,2009-05-17,,     0.0,
834,2009-05-18,,     0.0,
834,2009-05-19,,     0.0,
834,2009-05-20,,     0.0,
834,2009-05-21,,     0.0,
834,2009-05-22,,     0.0,
834,2009-05-23,,     0.0,
834,2009-05-24,,     0.0,
834,2009-05-25,,     0.0,
834,2009-05-26,,     0.0,
834,2009-05-27,,     0.0,
834,2009-05-28,,     0.0,
834,2009-05-29,,     0.0,
834,2009-05-30,,     0.0,
834,2009-05-31,,     0.0,
834,2009-06-01,,     0.0,
834,2009-06-02,,     0.0,
834,2009-06-03,,     0.0,
834,2009-06-04,,     0.0,
834,2009-06-05,,     0.0,
834,2009-06-06,,     0.0,
834,2009-06-07,,     0.0,
834,2009-06-08,,     0.0,
834,2009-06-09,,     0.0,
834,2009-06-10,,     0.0,
834,2009-06-11,,     0.0,
834,2009-06-12,,     0.0,
834,2009-06-13,,     0.0,
834,2009-06-14,,     0.0,
834,2009-06-15,,     0.0,
834,2009-06-16,,     0.0,
834,2009-06-17,,     0.0,
834,2009-06-18,,     0.0,
834,2009-06-19,,     0.0,
834,2009-06-20,,     0.0,
834,2009-06-21,,     0.0,
834,2009-06-22,,     0.0,
834,2009-06-23,,     0.0,
834,2009-06-24,,     0.0,
834,2009-06-25,,     0.0,
834,2009-06-26,,     0.0,
834,2009-06-27,,     0.0,
834,2009-06-28,,     0.0,
834,2009-06-29,,     0.0,
834,2009-06-30,,     0.0,
834,2009-07-01,,     0.0,
834,2009-07-02,,     0.0,
834,2009-07-03,,     0.0,
834,2009-07-04,,     0.0,
834,2009-07-05,,     0.0,
834,2009-07-06,,     0.0,
834,2009-07-07,,     0.0,
834,2009-07-08,,     0.0,
834,2009-07-09,,     0.0,
834,2009-07-10,,     0.0,
834,2009-07-11,,     0.0,
834,2009-07-12,,     0.0,
834,2009-07-13,,     0.0,
834,2009-07-14,,     0.0,
834,2009-07-15,,     0.0,
834,2009-07-16,,     0.0,
834,2009-07-17,,     0.0,
834,2009-07-18,,     0.0,
834,2009-07-19,,     0.0,
834,2009-07-20,,     0.0,
834,2009-07-21,,     0.0,
834,2009-07-22,,     0.0,
834,2009-07-23,,     0.0,
834,2009-07-24,,     0.0,
834,2009-07-25,,     0.0,
834,2009-07-26,,     0.0,
834,2009-07-27,,     0.0,
834,2009-07-28,,     0.0,
834,2009-07-29,,     0.0,
834,2009-07-30,,     0.0,
834,2009-07-31,,     0.0,
834,2009-08-01,,     0.0,
834,2009-08-02,,     0.0,
834,2009-08-03,,     0.0,
834,2009-08-04,,     0.0,
834,2009-08-05,,     0.0,
834,2009-08-06,,     0.0,
834,2009-08-07,,     0.0,
834,2009-08-08,,     0.0,
834,2009-08-09,,     0.0,
834,2009-08-10,,     0.0,
834,2009-08-11,,     0.0,
834,2009-08-12,,     0.0,
834,2009-08-13,,     0.0,
834,2009-08-14,,     0.0,
834,2009-08-15,,     0.0,
834,2009-08-16,,     0.0,
834,2009-08-17,,     0.0,
834,2009-08-18,,     0.0,
834,2009-08-19,,     0.0,
834,2009-08-20,,     0.0,
834,2009-08-21,,     0.0,
834,2009-08-22,,     0.0,
834,2009-08-23,,     0.0,
834,2009-08-24,,     0.0,
834,2009-08-25,,     0.0,
834,2009-08-26,,     0.0,
834,2009-08-27,,     0.0,
834,2009-08-28,,     0.0,
834,2009-08-29,,     0.0,
834,2009-08-30,,     0.0,
834,2009-08-31,,     0.0,
834,2009-09-01,,     0.0,
834,2009-09-02,,     0.0,
834,2009-09-03,,     0.0,
834,2009-09-04,,     0.0,
834,2009-09-05,,     0.0,
834,2009-09-06,,     0.0,
834,2009-09-07,,     0.0,
834,2009-09-08,,     0.0,
834,2009-09-09,,     0.0,
834,2009-09-10,,     0.0,
834,2009-09-11,,     0.0,
834,2009-09-12,,     0.0,
834,2009-09-13,,     0.0,
834,2009-09-14,,     0.0,
834,2009-09-15,,     0.0,
834,2009-09-16,,     0.0,
834,2009-09-17,,     0.0,
834,2009-09-18,,     0.0,
834,2009-09-19,,     0.0,
834,2009-09-20,,     0.0,
834,2009-09-21,,     0.0,
834,2009-09-22,,     0.0,
834,2009-09-23,,     0.0,
834,2009-09-24,,     0.0,
834,2009-09-25,,     0.0,
834,2009-09-26,,     0.0,
834,2009-09-27,,     0.0,
834,2009-09-28,,     0.0,
834,2009-09-29,,     0.0,
834,2009-09-30,,     0.0,
834,2009-09-30,23:59,-99.9,




